YEAR,MONTH,DAY,STID,TMAX,TMIN,TAVG,AVGC
2003,7,17,ALV2,100.85,71.64,86.46,30.26
2003,7,18,ALV2,104.88,73.45,89.02,31.68
2003,7,19,ALV2,106.52,69.4,89.65,32.03
2003,7,20,ALV2,104.47,76.6,90.03,32.24
2003,7,21,ALV2,106.52,74.86,91.67,33.15
2003,7,22,ALV2,91.22,69.87,80.29,26.83
2003,7,23,ALV2,90.81,62.15,78.93,26.07
2003,7,24,ALV2,98.42,67.19,83.5,28.61
2003,7,25,ALV2,104.05,72.93,87.78,30.99
2003,7,26,ALV2,105.21,74.14,90.12,32.29
2003,7,27,ALV2,103.62,74.75,90.44,32.47
2003,7,28,ALV2,103.93,79.12,89.97,32.21
2003,7,29,ALV2,93.99,73.17,84.63,29.24
2003,7,30,ALV2,92.71,68.95,79.71,26.51
2003,7,31,ALV2,101.89,68.77,86.2,30.11
2003,8,1,ALV2,100.33,70.48,84.88,29.38
2003,8,2,ALV2,93.22,70.74,80.84,27.13
2003,8,3,ALV2,93.85,73.29,83.14,28.41
2003,8,4,ALV2,99.07,71.29,81.23,27.35
2003,8,5,ALV2,102.83,72.81,85.26,29.59
2003,8,6,ALV2,101.46,70.61,86.46,30.26
2003,8,7,ALV2,102.51,73.04,86.71,30.39
2003,8,8,ALV2,97.34,73.44,84.78,29.32
2003,8,9,ALV2,93,68.29,80.1,26.72
2003,8,10,ALV2,98.38,70.02,81.63,27.57
2003,8,11,ALV2,94.3,66.65,80,26.67
2003,8,12,ALV2,89.65,65.71,77.53,25.29
2003,8,13,ALV2,87.17,63.1,76.04,24.47
2003,8,14,ALV2,89.11,63.93,76.49,24.72
2003,8,15,ALV2,95.22,65.55,80.49,26.94
2003,8,16,ALV2,97.74,67.42,84.28,29.04
2003,8,17,ALV2,102.16,70.39,87.43,30.79
2003,8,18,ALV2,103.84,75.7,89.62,32.01
2003,8,19,ALV2,104.2,72.45,89.16,31.76
2003,8,20,ALV2,103.93,79.47,91.07,32.82
2003,8,21,ALV2,105.35,77.32,91.53,33.07
2003,8,22,ALV2,103.23,69.51,88,31.11
2003,8,23,ALV2,102.85,71.53,86.44,30.24
2003,8,24,ALV2,101.64,67.33,85.87,29.93
2003,8,25,ALV2,101.52,74.97,87.73,30.96
2003,8,26,ALV2,101.7,70.7,85.03,29.46
2003,8,27,ALV2,86.72,69.87,75.79,24.33
2003,8,28,ALV2,100.53,72.66,84.81,29.34
2003,8,29,ALV2,79.36,69.87,74.08,23.38
2003,8,30,ALV2,73.53,65.37,68.63,20.35
2003,8,31,ALV2,69.69,64.22,66.17,18.98
2003,9,1,ALV2,73.81,62.26,66.68,19.27
2003,9,2,ALV2,81,62.02,69.88,21.04
2003,9,3,ALV2,83.34,58.3,71,21.67
2003,9,4,ALV2,82.44,60.24,70.31,21.28
2003,9,5,ALV2,84.85,55.06,70.47,21.37
2003,9,6,ALV2,88.11,56.73,72.54,22.52
2003,9,7,ALV2,84.54,59.29,71.73,22.07
2003,9,8,ALV2,75.29,63.27,68.3,20.17
2003,9,9,ALV2,90.46,66.69,77.51,25.28
2003,9,10,ALV2,95.16,70.75,81.52,27.51
2003,9,11,ALV2,78.04,55.42,66.5,19.17
2003,9,12,ALV2,78.82,53.37,64.27,17.93
2003,9,13,ALV2,73.18,57.2,64.18,17.88
2003,9,14,ALV2,78.04,50.14,65.12,18.40
2003,9,15,ALV2,83.8,48.92,67.93,19.96
2003,9,16,ALV2,90.9,60.35,76.43,24.68
2003,9,17,ALV2,92.73,68.92,80.08,26.71
2003,9,18,ALV2,74.62,45.91,63.08,17.27
2003,9,19,ALV2,71.31,36.79,54.93,12.74
2003,9,20,ALV2,82.62,42.58,64.38,17.99
2003,9,21,ALV2,79.27,59.67,66.48,19.16
2003,9,22,ALV2,75.99,57.81,65.36,18.53
2003,9,23,ALV2,90.91,58.24,73.44,23.02
2003,9,24,ALV2,86.9,64.45,73.87,23.26
2003,9,25,ALV2,77.9,60.73,67.52,19.73
2003,9,26,ALV2,92.77,54.82,74.35,23.53
2003,9,27,ALV2,79.72,49.19,64.89,18.27
2003,9,28,ALV2,71.24,46.49,59.48,15.27
2003,9,29,ALV2,54.86,48.51,52.25,11.25
2003,9,30,ALV2,57.74,45.67,51.36,10.76
2003,10,1,ALV2,58.24,45.43,50.51,10.28
2003,10,2,ALV2,62.22,52.16,56.23,13.46
2003,10,3,ALV2,74.07,51.69,60.27,15.71
2003,10,4,ALV2,62.17,48.92,55.54,13.08
2003,10,5,ALV2,65.91,51.57,58.52,14.73
2003,10,6,ALV2,73.85,50.81,61.85,16.58
2003,10,7,ALV2,78.26,51.06,64.16,17.87
2003,10,8,ALV2,73.94,60.13,66.9,19.39
2003,10,9,ALV2,74.53,61.21,66.39,19.11
2003,10,10,ALV2,78.6,59.18,67.02,19.46
2003,10,11,ALV2,70.63,46.98,61.41,16.34
2003,10,12,ALV2,70.3,38.15,55.38,12.99
2003,10,13,ALV2,82.08,51.39,62.25,16.81
2003,10,14,ALV2,71.73,41.37,55.68,13.16
2003,10,15,ALV2,78.4,46.19,60.88,16.04
2003,10,16,ALV2,74.57,45.31,57.61,14.23
2003,10,17,ALV2,67.68,39.01,52.69,11.49
2003,10,18,ALV2,90.41,44.03,63.93,17.74
2003,10,19,ALV2,92.01,47.8,67.9,19.94
2003,10,20,ALV2,95.45,51.6,73.02,22.79
2003,10,21,ALV2,86.14,54.27,67.32,19.62
2003,10,22,ALV2,87.3,52.25,68.69,20.38
2003,10,23,ALV2,91.87,52.34,68.86,20.48
2003,10,24,ALV2,74.23,53.8,63.48,17.49
2003,10,25,ALV2,57.61,35.4,50.66,10.37
2003,10,26,ALV2,64.98,30.67,46.84,8.24
2003,10,27,ALV2,75.85,38.52,57.63,14.24
2003,10,28,ALV2,66.6,48.27,58.07,14.48
2003,10,29,ALV2,80.73,42.14,62.63,17.02
2003,10,30,ALV2,70.97,37.09,55.93,13.29
2003,10,31,ALV2,52.59,35.24,43.67,6.48
2003,11,1,ALV2,52.5,42.92,46.51,8.06
2003,11,2,ALV2,82.38,49.66,64.8,18.22
2003,11,3,ALV2,78.21,66.06,71.25,21.81
2003,11,4,ALV2,69.08,35.1,46.24,7.91
2003,11,5,ALV2,36,31.04,34.28,1.27
2003,11,6,ALV2,40.36,25.51,32.55,0.31
2003,11,7,ALV2,48.36,26.61,36.41,2.45
2003,11,8,ALV2,42.95,34.92,40.63,4.79
2003,11,9,ALV2,51.96,38.74,43.89,6.61
2003,11,10,ALV2,66.34,46.65,55.39,12.99
2003,11,11,ALV2,72.88,50.49,61.4,16.33
2003,11,12,ALV2,60.49,41.8,51.48,10.82
2003,11,13,ALV2,45.28,37.18,40.06,4.48
2003,11,14,ALV2,53.82,38.55,45.85,7.69
2003,11,15,ALV2,66.58,35.93,48.14,8.97
2003,11,16,ALV2,68.41,32.03,50.83,10.46
2003,11,17,ALV2,69.94,53.73,61.93,16.63
2003,11,18,ALV2,61.59,36.41,51.36,10.76
2003,11,19,ALV2,72.59,36.13,51.59,10.88
2003,11,20,ALV2,77.67,47.79,60.61,15.89
2003,11,21,ALV2,58.39,35.8,44.03,6.68
2003,11,22,ALV2,50.27,31.35,39.96,4.42
2003,11,23,ALV2,36.63,18.64,27.94,-2.26
2003,11,24,ALV2,48.06,13.37,29.85,-1.19
2003,11,25,ALV2,48.9,24.75,39.43,4.13
2003,11,26,ALV2,56.32,20.68,36.04,2.24
2003,11,27,ALV2,50.76,27.79,38.92,3.84
2003,11,28,ALV2,51.71,21.9,34.66,1.48
2003,11,29,ALV2,68.43,25.02,48.11,8.95
2003,11,30,ALV2,63.66,37.88,48.72,9.29
2003,12,1,ALV2,51.75,30.01,41.76,5.42
2003,12,2,ALV2,55.11,31.84,46.42,8.01
2003,12,3,ALV2,50.65,24.51,39.14,3.97
2003,12,4,ALV2,55.15,20.4,34.85,1.58
2003,12,5,ALV2,40.76,16.41,29.37,-1.46
2003,12,6,ALV2,48.81,12.81,29.79,-1.23
2003,12,7,ALV2,61.59,28.87,43.35,6.31
2003,12,8,ALV2,59.09,26.77,42.36,5.76
2003,12,9,ALV2,40.76,27.93,32.3,0.17
2003,12,10,ALV2,37.5,22.68,29.27,-1.52
2003,12,11,ALV2,32.49,19.33,24.81,-3.99
2003,12,12,ALV2,25.62,20.04,23.1,-4.94
2003,12,13,ALV2,32.19,11.95,22.49,-5.28
2003,12,14,ALV2,35.38,6.37,20.62,-6.32
2003,12,15,ALV2,57.87,19.9,37.5,3.06
2003,12,16,ALV2,43.13,24.32,33.73,0.96
2003,12,17,ALV2,63.07,24.41,39.09,3.94
2003,12,18,ALV2,53.02,28.41,38.04,3.36
2003,12,19,ALV2,54.01,22.39,35.38,1.88
2003,12,20,ALV2,62.13,24.56,40.81,4.89
2003,12,21,ALV2,61.7,31.02,44.48,6.93
2003,12,22,ALV2,45.26,33.96,40.97,4.98
2003,12,23,ALV2,53.19,25.68,37.24,2.91
2003,12,24,ALV2,49.57,20.85,34.18,1.21
2003,12,25,ALV2,59.02,28.05,42.21,5.67
2003,12,26,ALV2,65.16,42.19,52.91,11.62
2003,12,27,ALV2,65.05,40.21,54.58,12.54
2003,12,28,ALV2,50.7,26.18,37.13,2.85
2003,12,29,ALV2,51.55,19.2,32.79,0.44
2003,12,30,ALV2,62.1,27.84,46.47,8.04
2003,12,31,ALV2,53.26,30.46,42.43,5.79
2004,1,1,ALV2,67.78,45.15,54.34,12.41
2004,1,2,ALV2,71.76,42.9,55.21,12.89
2004,1,3,ALV2,44.49,32.7,38.54,3.63
2004,1,4,ALV2,32.55,11.39,25.65,-3.53
2004,1,5,ALV2,22.65,5.09,14.39,-9.78
2004,1,6,ALV2,25.33,-0.17,12.83,-10.65
2004,1,7,ALV2,45.24,18.79,29.73,-1.26
2004,1,8,ALV2,58.01,20.7,35.84,2.13
2004,1,9,ALV2,46.09,15.73,28.69,-1.84
2004,1,10,ALV2,59.65,13.68,34.71,1.51
2004,1,11,ALV2,71.2,33.38,49.49,9.72
2004,1,12,ALV2,56.53,27.5,40.78,4.88
2004,1,13,ALV2,55.13,24.49,38.1,3.39
2004,1,14,ALV2,64.11,26.32,41.91,5.51
2004,1,15,ALV2,58.46,21.98,41.78,5.43
2004,1,16,ALV2,61.14,45.94,52.28,11.27
2004,1,17,ALV2,51.04,35.64,41.93,5.52
2004,1,18,ALV2,41.63,26.1,34.33,1.29
2004,1,19,ALV2,32.62,18.86,25.64,-3.53
2004,1,20,ALV2,37.86,28.57,31.93,-0.04
2004,1,21,ALV2,53.26,22.72,36,2.22
2004,1,22,ALV2,44.11,26.53,34.29,1.27
2004,1,23,ALV2,69.69,25.33,45.74,7.63
2004,1,24,ALV2,48.33,30.27,40.78,4.88
2004,1,25,ALV2,43.51,33.22,39.78,4.32
2004,1,26,ALV2,33.19,5.94,20.87,-6.18
2004,1,27,ALV2,32.85,3.33,17.89,-7.84
2004,1,28,ALV2,39.72,14.9,26.71,-2.94
2004,1,29,ALV2,26.14,11.08,17.97,-7.79
2004,1,30,ALV2,33.76,8.73,19.74,-6.81
2004,1,31,ALV2,37.38,19.87,29.77,-1.24
2004,2,1,ALV2,35.49,23.26,28.18,-2.12
2004,2,2,ALV2,35.47,12.27,23.23,-4.87
2004,2,3,ALV2,36.05,14.59,26.23,-3.21
2004,2,4,ALV2,33.59,29.87,31.38,-0.34
2004,2,5,ALV2,31.4,26.47,29.92,-1.16
2004,2,6,ALV2,27.52,8.56,21.33,-5.93
2004,2,7,ALV2,25.14,8.58,16.72,-8.49
2004,2,8,ALV2,51.57,11.08,31.68,-0.18
2004,2,9,ALV2,43.58,25.3,33.51,0.84
2004,2,10,ALV2,52.66,24.11,36.38,2.43
2004,2,11,ALV2,43.27,25.09,33.31,0.73
2004,2,12,ALV2,29.44,16.39,22.58,-5.23
2004,2,13,ALV2,38.38,13.66,26.49,-3.06
2004,2,14,ALV2,52.07,19.54,33.25,0.69
2004,2,15,ALV2,35.73,18.06,26.03,-3.32
2004,2,16,ALV2,41.99,21.57,31.6,-0.22
2004,2,17,ALV2,55.11,23.09,37.21,2.89
2004,2,18,ALV2,67.3,32.82,50.14,10.08
2004,2,19,ALV2,72.59,45.2,58.92,14.96
2004,2,20,ALV2,58.6,31.94,46.51,8.06
2004,2,21,ALV2,60.94,26.82,43.39,6.33
2004,2,22,ALV2,72.46,43.2,55.33,12.96
2004,2,23,ALV2,53.19,33.91,45.9,7.72
2004,2,24,ALV2,39.14,30.77,33.79,0.99
2004,2,25,ALV2,38.24,22.98,32.12,0.07
2004,2,26,ALV2,54.86,15.21,34.85,1.58
2004,2,27,ALV2,69.24,33.87,50.37,10.21
2004,2,28,ALV2,52.3,40.17,47.13,8.41
2004,2,29,ALV2,60.17,41.41,49.86,9.92
2004,3,1,ALV2,54.45,32.46,43.51,6.39
2004,3,2,ALV2,47.75,25.85,37.87,3.26
2004,3,3,ALV2,48.52,40.1,43.61,6.45
2004,3,4,ALV2,44.55,39.81,42.35,5.75
2004,3,5,ALV2,48,32.87,41.4,5.22
2004,3,6,ALV2,63.12,31.89,46.81,8.23
2004,3,7,ALV2,58.62,35.09,45.77,7.65
2004,3,8,ALV2,77.7,35.12,54.61,12.56
2004,3,9,ALV2,59.16,37.53,49.16,9.53
2004,3,10,ALV2,74.43,39.75,52.98,11.66
2004,3,11,ALV2,58.77,35.19,47.09,8.38
2004,3,12,ALV2,63.46,33.9,49.25,9.58
2004,3,13,ALV2,53.64,45.6,49.54,9.74
2004,3,14,ALV2,59.31,41.31,48.92,9.40
2004,3,15,ALV2,67.98,37.67,53.41,11.89
2004,3,16,ALV2,59.29,28.89,42.49,5.83
2004,3,17,ALV2,77.23,31.83,54.11,12.28
2004,3,18,ALV2,69.8,40.01,54.88,12.71
2004,3,19,ALV2,80.35,45.07,61.01,16.12
2004,3,20,ALV2,66.92,46.07,59.73,15.41
2004,3,21,ALV2,53.47,35.8,44.12,6.73
2004,3,22,ALV2,65.93,32.55,48.28,9.04
2004,3,23,ALV2,75.97,45.08,62.3,16.83
2004,3,24,ALV2,71.91,60.35,65.49,18.61
2004,3,25,ALV2,79.48,63.16,70.07,21.15
2004,3,26,ALV2,76.24,62.02,68.66,20.37
2004,3,27,ALV2,71.01,50.38,63.59,17.55
2004,3,28,ALV2,67.26,42.77,53.48,11.93
2004,3,29,ALV2,71.04,40.09,53.66,12.03
2004,3,30,ALV2,67.12,34.21,50.16,10.09
2004,3,31,ALV2,59.47,33.59,46.2,7.89
2004,4,1,ALV2,66.87,34.22,50.7,10.39
2004,4,2,ALV2,68.94,40.22,53.49,11.94
2004,4,3,ALV2,66.65,35.27,51.56,10.87
2004,4,4,ALV2,62.2,34.87,49.4,9.67
2004,4,5,ALV2,70.21,42.76,57.68,14.27
2004,4,6,ALV2,63.27,48.97,56.17,13.43
2004,4,7,ALV2,71.1,49.93,59.13,15.07
2004,4,8,ALV2,64.42,44.35,53.5,11.94
2004,4,9,ALV2,53.51,44.6,49.18,9.54
2004,4,10,ALV2,48.99,36.48,44.01,6.67
2004,4,11,ALV2,52.77,29.75,42.75,5.97
2004,4,12,ALV2,49.75,30.29,40.82,4.90
2004,4,13,ALV2,59.45,27.07,43.76,6.53
2004,4,14,ALV2,75.58,33.04,57.34,14.08
2004,4,15,ALV2,86.02,56.68,69.52,20.84
2004,4,16,ALV2,88.93,49.82,70.24,21.24
2004,4,17,ALV2,82.98,63.01,73.11,22.84
2004,4,18,ALV2,74.37,66.67,69.96,21.09
2004,4,19,ALV2,70.45,55.74,63.4,17.44
2004,4,20,ALV2,75.29,53.69,64.57,18.09
2004,4,21,ALV2,73.53,49.48,61.18,16.21
2004,4,22,ALV2,68.09,48.54,58.09,14.49
2004,4,23,ALV2,56.3,50.34,53,11.67
2004,4,24,ALV2,63.41,44.56,54.77,12.65
2004,4,25,ALV2,67.77,41.66,55.11,12.84
2004,4,26,ALV2,73.71,45.68,60.22,15.68
2004,4,27,ALV2,84.85,45.29,66.96,19.42
2004,4,28,ALV2,78.26,58.33,68.53,20.29
2004,4,29,ALV2,77.74,51.13,64.04,17.80
2004,4,30,ALV2,51.03,44.12,47.54,8.63
2004,5,1,ALV2,65.46,41.78,53.01,11.67
2004,5,2,ALV2,69.48,39.41,54.62,12.57
2004,5,3,ALV2,73.22,36.04,55.6,13.11
2004,5,4,ALV2,88.02,46.34,67.01,19.45
2004,5,5,ALV2,87.6,45.46,69.01,20.56
2004,5,6,ALV2,91,63.99,76.95,24.97
2004,5,7,ALV2,84.18,60.87,73.26,22.92
2004,5,8,ALV2,87.3,64.78,74.69,23.72
2004,5,9,ALV2,85.66,59.67,72.93,22.74
2004,5,10,ALV2,83.23,65.61,73.02,22.79
2004,5,11,ALV2,84.56,66.04,74.32,23.51
2004,5,12,ALV2,89.76,65.98,77.77,25.43
2004,5,13,ALV2,75.38,43.08,52.07,11.15
2004,5,14,ALV2,65.12,42.65,52,11.11
2004,5,15,ALV2,75.47,36.95,58.57,14.76
2004,5,16,ALV2,80.49,49.41,67.95,19.97
2004,5,17,ALV2,89.28,60.89,75.22,24.01
2004,5,18,ALV2,92.01,61.39,77.57,25.32
2004,5,19,ALV2,98.71,66.99,83.96,28.87
2004,5,20,ALV2,94.71,72.95,83.4,28.56
2004,5,21,ALV2,91.54,70.97,80.75,27.08
2004,5,22,ALV2,92.82,72.93,82.57,28.09
2004,5,23,ALV2,92.48,56.91,77.56,25.31
2004,5,24,ALV2,101.64,69.26,84.28,29.04
2004,5,25,ALV2,77.59,60.89,66.38,19.10
2004,5,26,ALV2,90.03,60.98,74.58,23.66
2004,5,27,ALV2,89.49,64.62,79.64,26.47
2004,5,28,ALV2,95.43,56.97,78.6,25.89
2004,5,29,ALV2,93.36,68.95,80.26,26.81
2004,5,30,ALV2,83.66,54.9,71.34,21.86
2004,5,31,ALV2,89.53,47.7,70.26,21.26
2004,6,1,ALV2,90.05,52.03,74.62,23.68
2004,6,2,ALV2,80.2,59.45,68.93,20.52
2004,6,3,ALV2,83.1,53.64,70.16,21.20
2004,6,4,ALV2,84.4,62.73,71.89,22.16
2004,6,5,ALV2,92.79,60.53,75.87,24.37
2004,6,6,ALV2,95.72,59.59,79.07,26.15
2004,6,7,ALV2,92.46,61.72,79.16,26.20
2004,6,8,ALV2,86.05,70.61,76.76,24.87
2004,6,9,ALV2,80.92,69.37,73.3,22.94
2004,6,10,ALV2,92.57,71.58,80.38,26.88
2004,6,11,ALV2,100.18,73.8,85.64,29.80
2004,6,12,ALV2,99.9,75.81,85.99,29.99
2004,6,13,ALV2,90.86,66.09,79.82,26.57
2004,6,14,ALV2,-996,-996,-996,-571.11
2004,6,15,ALV2,91.76,72.64,82.01,27.78
2004,6,16,ALV2,92.64,63.93,79.58,26.43
2004,6,17,ALV2,89.4,64.4,76.35,24.64
2004,6,18,ALV2,82.89,65.64,73.26,22.92
2004,6,19,ALV2,71.85,63.39,67.66,19.81
2004,6,20,ALV2,81.41,62.37,70.22,21.23
2004,6,21,ALV2,85.15,62.55,73.08,22.82
2004,6,22,ALV2,81.09,61.34,69.36,20.76
2004,6,23,ALV2,87.01,57.49,73.19,22.88
2004,6,24,ALV2,90.25,60.22,76.29,24.61
2004,6,25,ALV2,79.81,57.47,68.37,20.21
2004,6,26,ALV2,83.75,62.19,72.46,22.48
2004,6,27,ALV2,88.5,66.16,74.62,23.68
2004,6,28,ALV2,77.4,66.18,70.39,21.33
2004,6,29,ALV2,74.32,64.65,69,20.56
2004,6,30,ALV2,82.38,66.02,73.32,22.96
2004,7,1,ALV2,85.41,65.66,74.29,23.49
2004,7,2,ALV2,93.29,66.56,79.55,26.42
2004,7,3,ALV2,95.38,63.46,80.95,27.19
2004,7,4,ALV2,97.03,69.19,81.3,27.39
2004,7,5,ALV2,92.55,64.69,78.52,25.84
2004,7,6,ALV2,84.78,63.34,74.22,23.46
2004,7,7,ALV2,90.93,66.15,77.62,25.34
2004,7,8,ALV2,96.76,71.29,84.39,29.11
2004,7,9,ALV2,86.43,72.01,79.63,26.46
2004,7,10,ALV2,93.83,68.58,80.97,27.21
2004,7,11,ALV2,95.58,71.53,83.64,28.69
2004,7,12,ALV2,95.65,74.79,84.31,29.06
2004,7,13,ALV2,96.28,70.83,83.91,28.84
2004,7,14,ALV2,97.86,69.55,85.27,29.59
2004,7,15,ALV2,100.72,73.18,86.84,30.47
2004,7,16,ALV2,89.89,75.58,82.57,28.09
2004,7,17,ALV2,89.76,73.22,80.35,26.86
2004,7,18,ALV2,94.62,63.1,79.95,26.64
2004,7,19,ALV2,97.9,66.67,83.16,28.42
2004,7,20,ALV2,99.99,75.33,87.18,30.66
2004,7,21,ALV2,98.35,75.56,86.36,30.20
2004,7,22,ALV2,97.59,69.96,84.3,29.06
2004,7,23,ALV2,78.51,64.13,72.6,22.56
2004,7,24,ALV2,71.06,62.02,66.27,19.04
2004,7,25,ALV2,78.53,58.66,67.3,19.61
2004,7,26,ALV2,82.87,54.01,69.02,20.57
2004,7,27,ALV2,86.27,60.49,73.55,23.08
2004,7,28,ALV2,73.65,66.85,69.93,21.07
2004,7,29,ALV2,74.7,61.59,68.45,20.25
2004,7,30,ALV2,88.86,61.36,74.67,23.71
2004,7,31,ALV2,98.13,67.24,82.83,28.24
2004,8,1,ALV2,101.48,70.41,86.88,30.49
2004,8,2,ALV2,102.61,74.7,88.76,31.53
2004,8,3,ALV2,103.05,75.94,89.44,31.91
2004,8,4,ALV2,93.15,71.29,82.24,27.91
2004,8,5,ALV2,86.58,66.56,76.5,24.72
2004,8,6,ALV2,80.69,59.7,71.51,21.95
2004,8,7,ALV2,83.39,68.02,74.22,23.46
2004,8,8,ALV2,88.57,69.42,78.67,25.93
2004,8,9,ALV2,88.93,62.33,74.58,23.66
2004,8,10,ALV2,91.87,66.6,78.67,25.93
2004,8,11,ALV2,77.31,60.66,68.56,20.31
2004,8,12,ALV2,82.8,58.32,68.54,20.30
2004,8,13,ALV2,79.3,57.33,67.58,19.77
2004,8,14,ALV2,79.97,60.93,69.18,20.66
2004,8,15,ALV2,75.31,60.76,66.86,19.37
2004,8,16,ALV2,89.11,64.11,75.71,24.28
2004,8,17,ALV2,92.07,66.29,79.43,26.35
2004,8,18,ALV2,92.03,64.22,79.55,26.42
2004,8,19,ALV2,74.95,58.19,66.11,18.95
2004,8,20,ALV2,78.58,57.97,65.73,18.74
2004,8,21,ALV2,84.42,54.21,70.02,21.12
2004,8,22,ALV2,89.33,63.66,75.93,24.41
2004,8,23,ALV2,94.5,71.24,82.35,27.97
2004,8,24,ALV2,97.27,74.21,84.99,29.44
2004,8,25,ALV2,98.11,67.03,83.32,28.51
2004,8,26,ALV2,102.63,69.06,86.36,30.20
2004,8,27,ALV2,94.15,78.82,85.34,29.63
2004,8,28,ALV2,84.42,62.02,74.4,23.56
2004,8,29,ALV2,89.92,51.37,72.17,22.32
2004,8,30,ALV2,82.83,63.75,71.45,21.92
2004,8,31,ALV2,89.44,59.92,74.53,23.63
2004,9,1,ALV2,89.78,61.3,75.55,24.19
2004,9,2,ALV2,90.07,61.09,75.68,24.27
2004,9,3,ALV2,90.39,63.64,76.86,24.92
2004,9,4,ALV2,93.33,65.39,78.86,26.03
2004,9,5,ALV2,92.46,62.15,76.82,24.90
2004,9,6,ALV2,86.88,52.7,70.43,21.35
2004,9,7,ALV2,83.17,50.67,68.42,20.23
2004,9,8,ALV2,82.45,50.22,67.11,19.51
2004,9,9,ALV2,87.42,47.41,67.87,19.93
2004,9,10,ALV2,89.96,47.93,70.96,21.64
2004,9,11,ALV2,95.14,60.84,77.56,25.31
2004,9,12,ALV2,97,68.07,81.96,27.76
2004,9,13,ALV2,96.26,72.48,83.32,28.51
2004,9,14,ALV2,94.78,73.47,82.86,28.26
2004,9,15,ALV2,84.6,67.35,76.46,24.70
2004,9,16,ALV2,88.84,66.72,76.82,24.90
2004,9,17,ALV2,101.75,67.84,84.38,29.10
2004,9,18,ALV2,98.4,73.36,86.2,30.11
2004,9,19,ALV2,92.48,69.31,80.82,27.12
2004,9,20,ALV2,90.21,68.67,78.67,25.93
2004,9,21,ALV2,77.97,66.36,72.96,22.76
2004,9,22,ALV2,86.68,60.46,74.61,23.67
2004,9,23,ALV2,78.31,52.83,64.1,17.83
2004,9,24,ALV2,80.37,49.96,64.96,18.31
2004,9,25,ALV2,82.89,51.17,66.32,19.07
2004,9,26,ALV2,83.5,55.83,68.28,20.16
2004,9,27,ALV2,83.34,55.9,70.31,21.28
2004,9,28,ALV2,71.51,59.47,66.28,19.04
2004,9,29,ALV2,80.53,52.29,66.67,19.26
2004,9,30,ALV2,81.54,55.51,68.02,20.01
2004,10,1,ALV2,77.25,48.83,64.33,17.96
2004,10,2,ALV2,70.05,36.8,53.21,11.78
2004,10,3,ALV2,84.09,45.27,65.27,18.48
2004,10,4,ALV2,76.26,53.98,66.01,18.89
2004,10,5,ALV2,75.83,47.53,63.29,17.38
2004,10,6,ALV2,70.23,52.74,62.6,17.00
2004,10,7,ALV2,71.94,58.62,64.32,17.96
2004,10,8,ALV2,80.55,51.46,66.13,18.96
2004,10,9,ALV2,73.11,56.05,63.17,17.32
2004,10,10,ALV2,64.74,55.67,59.5,15.28
2004,10,11,ALV2,58.41,49.46,54.62,12.57
2004,10,12,ALV2,70.21,43.29,56.1,13.39
2004,10,13,ALV2,65.3,43.89,52.83,11.57
2004,10,14,ALV2,62.85,34.4,48.89,9.38
2004,10,15,ALV2,67.17,43.7,55.5,13.06
2004,10,16,ALV2,65.59,37.72,51.4,10.78
2004,10,17,ALV2,72.36,46.09,57.67,14.26
2004,10,18,ALV2,69.03,50.94,58.77,14.87
2004,10,19,ALV2,67.42,46.13,54.7,12.61
2004,10,20,ALV2,62.67,45.69,54.69,12.61
2004,10,21,ALV2,89.94,43.88,66.82,19.34
2004,10,22,ALV2,76.08,60.17,70.29,21.27
2004,10,23,ALV2,73.33,44.24,57.92,14.40
2004,10,24,ALV2,81.97,43.92,61.29,16.27
2004,10,25,ALV2,64.45,45.94,55.69,13.16
2004,10,26,ALV2,78.44,57.88,66.04,18.91
2004,10,27,ALV2,74.03,60.21,68.13,20.07
2004,10,28,ALV2,81.82,64.74,72.74,22.63
2004,10,29,ALV2,82.54,48.09,68.8,20.44
2004,10,30,ALV2,67.77,40.11,53.36,11.87
2004,10,31,ALV2,63.73,42.27,55.16,12.87
2004,11,1,ALV2,61.81,44.93,55.12,12.84
2004,11,2,ALV2,46.67,41.86,44.89,7.16
2004,11,3,ALV2,42.05,30.63,39.04,3.91
2004,11,4,ALV2,61.23,29.74,43.07,6.15
2004,11,5,ALV2,70.23,33.49,50.3,10.17
2004,11,6,ALV2,80.73,38.78,54.82,12.68
2004,11,7,ALV2,71.67,37.25,53.46,11.92
2004,11,8,ALV2,65.05,39.18,49.96,9.98
2004,11,9,ALV2,68.27,44.61,55,12.78
2004,11,10,ALV2,62.26,44.87,52.35,11.31
2004,11,11,ALV2,44.74,37.19,40.06,4.48
2004,11,12,ALV2,45.17,36.65,41.41,5.23
2004,11,13,ALV2,43.65,31.7,38.32,3.51
2004,11,14,ALV2,47.43,34.15,42.61,5.89
2004,11,15,ALV2,49.53,42.52,46.2,7.89
2004,11,16,ALV2,60.37,49.55,55.87,13.26
2004,11,17,ALV2,61.93,56.55,59.64,15.36
2004,11,18,ALV2,57.47,50.14,55.1,12.83
2004,11,19,ALV2,57.67,48.06,51.17,10.65
2004,11,20,ALV2,51.4,45.14,47.66,8.70
2004,11,21,ALV2,45.27,40.47,43.51,6.39
2004,11,22,ALV2,51.21,43.07,47.31,8.51
2004,11,23,ALV2,-996,-996,-996,-571.11
2004,11,24,ALV2,44.21,28.97,35.02,1.68
2004,11,25,ALV2,60.04,29.07,43.77,6.54
